timestamp,event_type,source,pump,pumps,seconds,ml,hz,direction,light_on,addr,gain,avg,sample_index,v0,v1,v2,v3,do_state,target_threshold_v,vote_k,irrigate_seconds,triggered,irrigated,under_threshold_count,note
2026-02-27T12:10:13.658561-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.12263066315208719,1.5423877249425655,1.8592444885947395,1.2116899332608988,DRY,,,,,,,
2026-02-27T12:10:17.311998-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:10:17.312254-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:10:17.534866-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.09669681203961239,1.3669955127470297,1.8446048738155292,1.220195441963556,DRY,,,,,,,
2026-02-27T12:10:23.718492-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.029294863325733507,1.3061849008916557,1.903366823073911,1.5177956520824591,DRY,,,,,,,
2026-02-27T12:10:27.541665-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.08451080293767087,1.2482231858862036,2.134578553424567,1.5895446482045144,DRY,,,,,,,
2026-02-27T12:10:33.779290-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.36957296123009614,1.3172193148357232,2.505459125399706,1.5874911027186873,DRY,,,,,,,
2026-02-27T12:10:37.312773-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:10:37.312927-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:10:37.656164-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.12074559654120208,1.4402703304418376,2.5234607516971024,1.6821299687996047,DRY,,,,,,,
2026-02-27T12:10:43.890845-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.020559453570627804,1.6169707018104018,2.8855509137237103,1.8699678975797815,DRY,,,,,,,
2026-02-27T12:10:47.770418-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.04597348133250194,1.8554217988952526,3.1996037683485845,1.9724464466030618,DRY,,,,,,,
2026-02-27T12:10:53.966120-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.02399191276564373,2.065384716554115,3.117623700973062,1.91862140845166,DRY,,,,,,,
2026-02-27T12:10:57.313409-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:10:57.313638-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:10:57.926857-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.08632075238543913,1.936371236229088,3.041271085545596,1.850310997707617,DRY,,,,,,,
2026-02-27T12:11:04.104312-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.037005598120247986,1.7843705637967746,3.117797705444,1.7150350086882928,DRY,,,,,,,
2026-02-27T12:11:08.054659-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.2015818983396285,1.534431691015607,3.079641851056766,1.7151859774772067,DRY,,,,,,,
2026-02-27T12:11:14.223223-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.1984841219097084,1.515333843959085,2.853020556735269,1.599563539602211,DRY,,,,,,,
2026-02-27T12:11:17.313979-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:11:17.314127-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:11:18.160093-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.4718721701242213,1.542429508286372,2.5631028777918554,1.5872436899453,DRY,,,,,,,
2026-02-27T12:11:24.347390-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.3128166056345292,1.6234175452582178,2.335952091963455,1.5595683320206604,DRY,,,,,,,
2026-02-27T12:11:28.312468-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.40943378117165197,1.7270595638280433,2.1648056717846282,1.7943987796889884,DRY,,,,,,,
2026-02-27T12:11:34.457539-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.15841762411506305,1.8354218046168131,2.0078591295960106,1.7266714606332916,DRY,,,,,,,
2026-02-27T12:11:37.314595-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:11:37.314849-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:11:38.341047-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.05159972774720092,1.9516111664774694,1.9878829711793782,1.82199980578231,DRY,,,,,,,
2026-02-27T12:11:44.516192-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.08550546896556804,2.2313091968006433,2.0803901679522427,1.9221067050620022,DRY,,,,,,,
2026-02-27T12:11:48.349680-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.059437019574937876,2.5183014418716745,2.028967901572572,2.254944244080784,DRY,,,,,,,
2026-02-27T12:11:54.634800-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.0,2.800451068579423,1.913681642191835,2.554783019576514,DRY,,,,,,,
2026-02-27T12:11:57.315467-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:11:57.315716-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:11:58.391838-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.09783890797557808,2.8928399304554158,1.9972367169239438,2.3164113508984396,DRY,,,,,,,
2026-02-27T12:12:04.744148-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.1657078984357591,3.0541480667604204,2.0361725918116234,2.2842331084488645,DRY,,,,,,,
2026-02-27T12:12:08.487412-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.13884907368103944,3.0316415979144655,2.0639132693014806,2.3953738054794775,DRY,,,,,,,
2026-02-27T12:12:14.853002-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.3598036132119831,3.0429060105503356,1.9590643310213216,2.425290747584255,DRY,,,,,,,
2026-02-27T12:12:17.316269-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:12:17.316404-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:12:18.570194-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.3172071217114339,3.243287853573735,1.7510655354498055,2.190844182678639,DRY,,,,,,,
2026-02-27T12:12:24.879945-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.10601918547828855,3.2196455451216646,1.7625318815871196,2.4118566019773997,DRY,,,,,,,
2026-02-27T12:12:28.646412-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.015979695605952894,2.9948451983916735,2.0013737900139112,2.4950458859628926,DRY,,,,,,,
2026-02-27T12:12:34.954830-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.078467397476717,3.0981822104434595,1.944228645517978,2.539108199858867,DRY,,,,,,,
2026-02-27T12:12:37.316742-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:12:37.316895-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:12:38.690647-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.3027738235514096,3.0260481677213096,2.0120432309208285,2.4557355889561485,DRY,,,,,,,
2026-02-27T12:12:45.005734-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.012715815505287154,2.9861127774785876,2.0360778361674137,2.3791104849681983,DRY,,,,,,,
2026-02-27T12:12:48.769813-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.08425214966528531,2.714354635935345,1.6791056104107138,2.3920780323450606,DRY,,,,,,,
2026-02-27T12:12:55.080676-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.3515934062461583,2.709432047460146,1.5030302939348166,2.280863947803917,DRY,,,,,,,
2026-02-27T12:12:57.317371-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:12:57.317507-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:12:58.881094-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.3129152184664768,2.4487125538945573,1.434668880937646,2.0042271727673984,DRY,,,,,,,
2026-02-27T12:13:05.137789-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.1658438496019718,2.4179725097687297,1.364257838025063,2.2445926283998454,DRY,,,,,,,
2026-02-27T12:13:08.970844-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.05968662699003113,2.532223233398923,1.541284694066999,2.2948271012009207,DRY,,,,,,,
2026-02-27T12:13:15.197907-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.129989385076599,2.629772917865882,1.3878614284368889,2.187165656400692,DRY,,,,,,,
2026-02-27T12:13:17.317994-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:13:17.318284-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:13:19.074413-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.1399626372904465,2.6257243243718373,1.1863870257439808,2.1383482784370265,DRY,,,,,,,
2026-02-27T12:13:25.282949-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.18582866605970966,2.504819425951591,1.219748561550147,2.2413969073576365,DRY,,,,,,,
2026-02-27T12:13:29.171065-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.29614419139719966,2.6007869779040034,1.3114605893792683,2.1371654308702297,DRY,,,,,,,
2026-02-27T12:13:35.411246-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.054052992465850526,2.4641288165061326,1.432838144470794,2.462454893654513,DRY,,,,,,,
2026-02-27T12:13:37.318823-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:13:37.319043-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:13:39.261113-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.0152730285667491,2.4444722321585317,1.5957601667622836,2.6764373960762353,DRY,,,,,,,
2026-02-27T12:13:45.548741-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.03421350999356049,2.7053193762284042,1.2902295502818981,2.8175822940941093,DRY,,,,,,,
2026-02-27T12:13:49.335563-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.12277259056839634,2.757146122790391,1.0720004016877371,2.738932482863879,DRY,,,,,,,
2026-02-27T12:13:55.639991-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.1829133030961137,2.70523183963044,0.8555985746335455,2.8079898252033986,DRY,,,,,,,
2026-02-27T12:13:57.319562-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:13:57.319812-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:13:59.409760-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.27199492620702037,2.8114585265125034,0.8371428370282851,2.9915974490487884,DRY,,,,,,,
2026-02-27T12:14:05.756804-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.32596477125735407,3.0294266813469934,0.82718498548535,2.8405048523714718,DRY,,,,,,,
2026-02-27T12:14:09.503306-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.30849908458095326,2.9574662582726092,1.040252941426153,2.793282033706786,DRY,,,,,,,
2026-02-27T12:14:15.821945-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.22718512040672528,3.171337284888159,1.3592442400449922,2.7896548852484937,DRY,,,,,,,
2026-02-27T12:14:17.320226-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:14:17.320416-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:14:19.593026-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.17143431434155124,3.293693205525819,1.4498384766836347,2.9365979452651603,DRY,,,,,,,
2026-02-27T12:14:25.890410-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.15345246819031505,3.1291164590241802,1.4592741948851515,3.2573945640941964,DRY,,,,,,,
2026-02-27T12:14:29.654668-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.16979970118560037,3.2247499960490873,1.5084208200028042,3.171465658528348,DRY,,,,,,,
2026-02-27T12:14:35.998754-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.11553405351426216,3.186563076585919,1.345348654734585,2.988942941195657,DRY,,,,,,,
2026-02-27T12:14:37.320970-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:14:37.321173-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:14:39.736477-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.36500201125762743,3.280056934616124,1.0548816733323378,3.0246360373865437,DRY,,,,,,,
2026-02-27T12:14:46.037348-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.7241186856169055,3.1894070534883303,0.7041475775598023,2.9398426935679773,DRY,,,,,,,
2026-02-27T12:14:49.776043-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.611813795520316,2.920760797917063,0.38065771386131164,2.7105987493400474,DRY,,,,,,,
2026-02-27T12:14:56.133944-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.579072989778843,2.8746704388550097,0.34792555491060045,2.9515807529873763,DRY,,,,,,,
2026-02-27T12:14:57.323067-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:14:57.323338-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:14:59.819832-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.4630892914477059,2.6820581415461637,0.5316958525190713,2.9231064486163154,DRY,,,,,,,
2026-02-27T12:15:06.177924-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.4347749105721597,2.7213700180983937,0.5185896479237339,2.8523772504681535,DRY,,,,,,,
2026-02-27T12:15:09.859585-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.605385657841074,2.6797632057294485,0.36440698145857253,2.698318425370526,DRY,,,,,,,
2026-02-27T12:15:16.236897-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.4679962452061414,2.556611154825618,0.16788778773167734,2.740199126451079,DRY,,,,,,,
2026-02-27T12:15:17.323979-08:00,light_state,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,
2026-02-27T12:15:17.324251-08:00,light_daynight_apply,GrowLight.apply_daynight_now,,,,,,,True,,,,,,,,,,,,,,,,within_window=True
2026-02-27T12:15:19.886639-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.11342655204878019,2.653700275815422,0.12070243954045765,2.8578078410820504,DRY,,,,,,,
2026-02-27T12:15:26.335563-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.025937340674898206,2.4006094712927353,0.3273120397979918,2.832522615871234,DRY,,,,,,,
2026-02-27T12:15:29.957740-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.11041395517044365,2.0962575545157143,0.3629101213153799,2.7406830754310754,DRY,,,,,,,
2026-02-27T12:15:36.443873-08:00,sensor_read,SensorArray.snapshot,,,,,,,,72,0.6666666666666666,5,1,0.05365467420766199,2.0497707235365814,0.6485375389204439,2.4607881580792523,DRY,,,,,,,
